enroll_id,grade,counts,year
84760,G7,133,2023
84760,G8,195,2023
84760,G9,182,2023
84760,G10,189,2023
84760,JHS,0,2023
84761,G7,207,2023
84761,G8,167,2023
84761,G9,175,2023
84761,G10,180,2023
84761,JHS,0,2023
84762,G7,417,2023
84762,G8,387,2023
84762,G9,465,2023
84762,G10,465,2023
84762,JHS,0,2023
84763,G7,453,2023
84763,G8,420,2023
84763,G9,497,2023
84763,G10,498,2023
84763,JHS,0,2023
84764,G7,157,2023
84764,G8,144,2023
84764,G9,151,2023
84764,G10,187,2023
84764,JHS,0,2023
84765,G7,159,2023
84765,G8,160,2023
84765,G9,157,2023
84765,G10,215,2023
84765,JHS,0,2023
84766,G7,220,2023
84766,G8,224,2023
84766,G9,303,2023
84766,G10,337,2023
84766,JHS,0,2023
84767,G7,246,2023
84767,G8,282,2023
84767,G9,335,2023
84767,G10,336,2023
84767,JHS,0,2023
84769,G7,346,2023
84769,G8,471,2023
84769,G9,535,2023
84769,G10,590,2023
84769,JHS,0,2023
84768,G7,398,2023
84768,G8,500,2023
84768,G9,503,2023
84768,G10,574,2023
84768,JHS,0,2023
84770,G7,200,2023
84770,G8,244,2023
84770,G9,283,2023
84770,G10,287,2023
84770,JHS,0,2023
84771,G7,229,2023
84771,G8,258,2023
84771,G9,284,2023
84771,G10,294,2023
84771,JHS,0,2023
84772,G7,160,2023
84772,G8,149,2023
84772,G9,166,2023
84772,G10,145,2023
84772,JHS,0,2023
84773,G7,152,2023
84773,G8,146,2023
84773,G9,158,2023
84773,G10,167,2023
84773,JHS,0,2023
84774,G7,117,2023
84774,G8,146,2023
84774,G9,182,2023
84774,G10,178,2023
84774,JHS,0,2023
84775,G7,146,2023
84775,G8,170,2023
84775,G9,160,2023
84775,G10,184,2023
84775,JHS,0,2023
84776,G7,671,2023
84776,G8,766,2023
84776,G9,862,2023
84776,G10,1019,2023
84776,JHS,18,2023
84777,G7,696,2023
84777,G8,838,2023
84777,G9,871,2023
84777,G10,925,2023
84777,JHS,28,2023
84778,G7,220,2023
84778,G8,252,2023
84778,G9,255,2023
84778,G10,269,2023
84778,JHS,0,2023
84779,G7,256,2023
84779,G8,283,2023
84779,G9,280,2023
84779,G10,289,2023
84779,JHS,0,2023
84781,G7,369,2023
84781,G8,415,2023
84781,G9,465,2023
84781,G10,506,2023
84781,JHS,0,2023
84780,G7,408,2023
84780,G8,409,2023
84780,G9,527,2023
84780,G10,538,2023
84780,JHS,0,2023
84783,G7,211,2023
84783,G8,220,2023
84783,G9,245,2023
84783,G10,246,2023
84783,JHS,0,2023
84782,G7,234,2023
84782,G8,256,2023
84782,G9,283,2023
84782,G10,235,2023
84782,JHS,0,2023
84784,G7,20,2023
84784,G8,26,2023
84784,G9,26,2023
84784,G10,30,2023
84784,JHS,0,2023
84785,G7,30,2023
84785,G8,39,2023
84785,G9,48,2023
84785,G10,34,2023
84785,JHS,0,2023
84787,G7,380,2023
84787,G8,297,2023
84787,G9,592,2023
84787,G10,545,2023
84787,JHS,35,2023
84786,G7,416,2023
84786,G8,347,2023
84786,G9,501,2023
84786,G10,600,2023
84786,JHS,39,2023
84789,G7,200,2023
84789,G8,157,2023
84789,G9,145,2023
84789,G10,125,2023
84789,JHS,0,2023
84788,G7,138,2023
84788,G8,110,2023
84788,G9,82,2023
84788,G10,93,2023
84788,JHS,0,2023
84791,G7,600,2023
84791,G8,554,2023
84791,G9,600,2023
84791,G10,565,2023
84791,JHS,23,2023
84790,G7,705,2023
84790,G8,540,2023
84790,G9,608,2023
84790,G10,530,2023
84790,JHS,36,2023
84792,G7,423,2023
84792,G8,300,2023
84792,G9,376,2023
84792,G10,381,2023
84792,JHS,0,2023
84793,G7,375,2023
84793,G8,343,2023
84793,G9,363,2023
84793,G10,385,2023
84793,JHS,0,2023
84795,G7,31,2023
84795,G8,35,2023
84795,G9,37,2023
84795,G10,33,2023
84795,JHS,0,2023
84794,G7,28,2023
84794,G8,37,2023
84794,G9,30,2023
84794,G10,35,2023
84794,JHS,0,2023
84798,G7,10,2023
84798,G8,13,2023
84798,G9,10,2023
84798,G10,12,2023
84798,JHS,0,2023
84799,G7,15,2023
84799,G8,5,2023
84799,G9,16,2023
84799,G10,11,2023
84799,JHS,0,2023
84801,G7,120,2023
84801,G8,28,2023
84801,G9,64,2023
84801,G10,36,2023
84801,JHS,0,2023
84800,G7,68,2023
84800,G8,38,2023
84800,G9,53,2023
84800,G10,15,2023
84800,JHS,0,2023
84803,G7,48,2023
84803,G8,71,2023
84803,G9,68,2023
84803,G10,58,2023
84803,JHS,0,2023
84802,G7,58,2023
84802,G8,74,2023
84802,G9,87,2023
84802,G10,60,2023
84802,JHS,0,2023
84805,G7,99,2023
84805,G8,128,2023
84805,G9,142,2023
84805,G10,112,2023
84805,JHS,0,2023
84804,G7,118,2023
84804,G8,172,2023
84804,G9,171,2023
84804,G10,159,2023
84804,JHS,0,2023
84807,G7,29,2023
84807,G8,23,2023
84807,G9,18,2023
84807,G10,18,2023
84807,JHS,0,2023
84806,G7,20,2023
84806,G8,33,2023
84806,G9,36,2023
84806,G10,20,2023
84806,JHS,0,2023
84808,G7,9,2023
84808,G8,11,2023
84808,G9,12,2023
84808,G10,10,2023
84808,JHS,0,2023
84809,G7,11,2023
84809,G8,14,2023
84809,G9,14,2023
84809,G10,5,2023
84809,JHS,0,2023
84811,G7,11,2023
84811,G8,17,2023
84811,G9,14,2023
84811,G10,20,2023
84811,JHS,0,2023
84810,G7,21,2023
84810,G8,17,2023
84810,G9,17,2023
84810,G10,22,2023
84810,JHS,0,2023
84815,G7,18,2023
84815,G8,8,2023
84815,G9,11,2023
84815,G10,17,2023
84815,JHS,0,2023
84814,G7,17,2023
84814,G8,16,2023
84814,G9,6,2023
84814,G10,21,2023
84814,JHS,0,2023
84816,G7,170,2023
84816,G8,162,2023
84816,G9,172,2023
84816,G10,113,2023
84816,JHS,0,2023
84817,G7,192,2023
84817,G8,177,2023
84817,G9,166,2023
84817,G10,93,2023
84817,JHS,0,2023
84818,G7,40,2023
84818,G8,45,2023
84818,G9,26,2023
84818,G10,25,2023
84818,JHS,0,2023
84819,G7,40,2023
84819,G8,35,2023
84819,G9,37,2023
84819,G10,20,2023
84819,JHS,0,2023
84823,G7,19,2023
84823,G8,26,2023
84823,G9,21,2023
84823,G10,12,2023
84823,JHS,0,2023
84822,G7,14,2023
84822,G8,24,2023
84822,G9,21,2023
84822,G10,16,2023
84822,JHS,0,2023
84825,G7,264,2023
84825,G8,320,2023
84825,G9,324,2023
84825,G10,282,2023
84825,JHS,0,2023
84824,G7,287,2023
84824,G8,317,2023
84824,G9,340,2023
84824,G10,312,2023
84824,JHS,0,2023
84827,G7,43,2023
84827,G8,32,2023
84827,G9,27,2023
84827,G10,30,2023
84827,JHS,0,2023
84826,G7,29,2023
84826,G8,22,2023
84826,G9,18,2023
84826,G10,18,2023
84826,JHS,0,2023
84828,G7,6,2023
84828,G8,9,2023
84828,G9,17,2023
84828,G10,13,2023
84828,JHS,0,2023
84829,G7,6,2023
84829,G8,9,2023
84829,G9,9,2023
84829,G10,6,2023
84829,JHS,0,2023
84830,G7,74,2023
84830,G8,72,2023
84830,G9,54,2023
84830,G10,33,2023
84830,JHS,0,2023
84831,G7,46,2023
84831,G8,48,2023
84831,G9,36,2023
84831,G10,56,2023
84831,JHS,0,2023
84833,G7,18,2023
84833,G8,12,2023
84833,G9,21,2023
84833,G10,17,2023
84833,JHS,0,2023
84832,G7,13,2023
84832,G8,21,2023
84832,G9,34,2023
84832,G10,30,2023
84832,JHS,0,2023
84835,G7,34,2023
84835,G8,38,2023
84835,G9,33,2023
84835,G10,31,2023
84835,JHS,0,2023
84834,G7,33,2023
84834,G8,55,2023
84834,G9,41,2023
84834,G10,42,2023
84834,JHS,0,2023
84837,G7,22,2023
84837,G8,36,2023
84837,G9,20,2023
84837,G10,24,2023
84837,JHS,0,2023
84836,G7,21,2023
84836,G8,23,2023
84836,G9,24,2023
84836,G10,18,2023
84836,JHS,0,2023
84838,G7,25,2023
84838,G8,40,2023
84838,G9,32,2023
84838,G10,46,2023
84838,JHS,0,2023
84839,G7,49,2023
84839,G8,40,2023
84839,G9,44,2023
84839,G10,52,2023
84839,JHS,0,2023
84841,G7,16,2023
84841,G8,29,2023
84841,G9,28,2023
84841,G10,22,2023
84841,JHS,0,2023
84840,G7,28,2023
84840,G8,42,2023
84840,G9,21,2023
84840,G10,35,2023
84840,JHS,0,2023
84842,G7,10,2023
84842,G8,15,2023
84842,G9,7,2023
84842,G10,17,2023
84842,JHS,0,2023
84843,G7,18,2023
84843,G8,9,2023
84843,G9,15,2023
84843,G10,9,2023
84843,JHS,0,2023
84844,G7,29,2023
84844,G8,45,2023
84844,G9,41,2023
84844,G10,20,2023
84844,JHS,0,2023
84845,G7,29,2023
84845,G8,38,2023
84845,G9,50,2023
84845,G10,45,2023
84845,JHS,1,2023
84847,G7,18,2023
84847,G8,16,2023
84847,G9,37,2023
84847,G10,28,2023
84847,JHS,0,2023
84846,G7,25,2023
84846,G8,20,2023
84846,G9,30,2023
84846,G10,42,2023
84846,JHS,0,2023
84849,G7,84,2023
84849,G8,88,2023
84849,G9,81,2023
84849,G10,88,2023
84849,JHS,0,2023
84848,G7,93,2023
84848,G8,90,2023
84848,G9,88,2023
84848,G10,93,2023
84848,JHS,0,2023
84851,G7,11,2023
84851,G8,13,2023
84851,G9,11,2023
84851,G10,7,2023
84851,JHS,0,2023
84850,G7,10,2023
84850,G8,20,2023
84850,G9,12,2023
84850,G10,12,2023
84850,JHS,0,2023
84852,G7,83,2023
84852,G8,103,2023
84852,G9,113,2023
84852,G10,95,2023
84852,JHS,0,2023
84853,G7,92,2023
84853,G8,114,2023
84853,G9,114,2023
84853,G10,111,2023
84853,JHS,0,2023
84855,G7,11,2023
84855,G8,16,2023
84855,G9,32,2023
84855,G10,20,2023
84855,JHS,0,2023
84854,G7,15,2023
84854,G8,27,2023
84854,G9,19,2023
84854,G10,25,2023
84854,JHS,0,2023
84857,G7,14,2023
84857,G8,8,2023
84857,G9,12,2023
84857,G10,12,2023
84857,JHS,0,2023
84856,G7,8,2023
84856,G8,8,2023
84856,G9,12,2023
84856,G10,7,2023
84856,JHS,0,2023
84859,G7,68,2023
84859,G8,93,2023
84859,G9,68,2023
84859,G10,69,2023
84859,JHS,0,2023
84858,G7,68,2023
84858,G8,87,2023
84858,G9,89,2023
84858,G10,67,2023
84858,JHS,0,2023
84861,G7,17,2023
84861,G8,32,2023
84861,G9,24,2023
84861,G10,18,2023
84861,JHS,0,2023
84860,G7,16,2023
84860,G8,23,2023
84860,G9,30,2023
84860,G10,25,2023
84860,JHS,0,2023
84862,G7,41,2023
84862,G8,53,2023
84862,G9,65,2023
84862,G10,53,2023
84862,JHS,0,2023
84863,G7,43,2023
84863,G8,54,2023
84863,G9,78,2023
84863,G10,54,2023
84863,JHS,0,2023
84864,G7,17,2023
84864,G8,17,2023
84864,G9,24,2023
84864,G10,20,2023
84864,JHS,0,2023
84865,G7,35,2023
84865,G8,27,2023
84865,G9,24,2023
84865,G10,20,2023
84865,JHS,0,2023
84867,G7,41,2023
84867,G8,36,2023
84867,G9,36,2023
84867,G10,39,2023
84867,JHS,0,2023
84866,G7,33,2023
84866,G8,42,2023
84866,G9,36,2023
84866,G10,50,2023
84866,JHS,0,2023
84869,G7,40,2023
84869,G8,61,2023
84869,G9,51,2023
84869,G10,53,2023
84869,JHS,0,2023
84868,G7,33,2023
84868,G8,41,2023
84868,G9,28,2023
84868,G10,28,2023
84868,JHS,0,2023
84870,G7,61,2023
84870,G8,43,2023
84870,G9,65,2023
84870,G10,64,2023
84870,JHS,0,2023
84871,G7,49,2023
84871,G8,46,2023
84871,G9,59,2023
84871,G10,50,2023
84871,JHS,0,2023
84872,G7,15,2023
84872,G8,26,2023
84872,G9,25,2023
84872,G10,11,2023
84872,JHS,0,2023
84873,G7,14,2023
84873,G8,13,2023
84873,G9,13,2023
84873,G10,17,2023
84873,JHS,0,2023
84875,G7,6,2023
84875,G8,23,2023
84875,G9,13,2023
84875,G10,15,2023
84875,JHS,0,2023
84874,G7,25,2023
84874,G8,15,2023
84874,G9,24,2023
84874,G10,19,2023
84874,JHS,0,2023
84876,G7,33,2023
84876,G8,36,2023
84876,G9,32,2023
84876,G10,29,2023
84876,JHS,0,2023
84877,G7,42,2023
84877,G8,34,2023
84877,G9,39,2023
84877,G10,33,2023
84877,JHS,0,2023
84879,G7,25,2023
84879,G8,25,2023
84879,G9,27,2023
84879,G10,18,2023
84879,JHS,0,2023
84878,G7,23,2023
84878,G8,19,2023
84878,G9,23,2023
84878,G10,20,2023
84878,JHS,0,2023
84881,G7,20,2023
84881,G8,19,2023
84881,G9,14,2023
84881,G10,18,2023
84881,JHS,0,2023
84880,G7,18,2023
84880,G8,27,2023
84880,G9,19,2023
84880,G10,18,2023
84880,JHS,0,2023
84882,G7,73,2023
84882,G8,100,2023
84882,G9,88,2023
84882,G10,93,2023
84882,JHS,0,2023
84883,G7,100,2023
84883,G8,88,2023
84883,G9,99,2023
84883,G10,86,2023
84883,JHS,0,2023
84884,G7,7,2023
84884,G8,14,2023
84884,G9,15,2023
84884,G10,6,2023
84884,JHS,0,2023
84885,G7,13,2023
84885,G8,21,2023
84885,G9,16,2023
84885,G10,15,2023
84885,JHS,0,2023
84893,G7,15,2023
84893,G8,21,2023
84893,G9,22,2023
84893,G10,17,2023
84893,JHS,0,2023
84892,G7,14,2023
84892,G8,23,2023
84892,G9,23,2023
84892,G10,27,2023
84892,JHS,0,2023
84894,G7,24,2023
84894,G8,31,2023
84894,G9,31,2023
84894,G10,23,2023
84894,JHS,0,2023
84895,G7,36,2023
84895,G8,35,2023
84895,G9,37,2023
84895,G10,29,2023
84895,JHS,0,2023
84896,G7,42,2023
84896,G8,38,2023
84896,G9,43,2023
84896,G10,44,2023
84896,JHS,0,2023
84897,G7,34,2023
84897,G8,38,2023
84897,G9,29,2023
84897,G10,33,2023
84897,JHS,0,2023
84898,G7,19,2023
84898,G8,19,2023
84898,G9,15,2023
84898,G10,10,2023
84898,JHS,0,2023
84899,G7,18,2023
84899,G8,15,2023
84899,G9,16,2023
84899,G10,18,2023
84899,JHS,0,2023
84900,G7,23,2023
84900,G8,24,2023
84900,G9,16,2023
84900,G10,16,2023
84900,JHS,0,2023
84901,G7,28,2023
84901,G8,16,2023
84901,G9,10,2023
84901,G10,15,2023
84901,JHS,0,2023
84902,G7,26,2023
84902,G8,22,2023
84902,G9,39,2023
84902,G10,38,2023
84902,JHS,0,2023
84903,G7,28,2023
84903,G8,28,2023
84903,G9,31,2023
84903,G10,38,2023
84903,JHS,0,2023
84904,G7,22,2023
84904,G8,13,2023
84904,G9,28,2023
84904,G10,12,2023
84904,JHS,0,2023
84905,G7,15,2023
84905,G8,17,2023
84905,G9,14,2023
84905,G10,13,2023
84905,JHS,0,2023
84906,G7,26,2023
84906,G8,14,2023
84906,G9,22,2023
84906,G10,24,2023
84906,JHS,0,2023
84907,G7,29,2023
84907,G8,26,2023
84907,G9,26,2023
84907,G10,17,2023
84907,JHS,0,2023
84909,G7,22,2023
84909,G8,21,2023
84909,G9,19,2023
84909,G10,25,2023
84909,JHS,0,2023
84908,G7,27,2023
84908,G8,38,2023
84908,G9,32,2023
84908,G10,29,2023
84908,JHS,0,2023
84911,G7,39,2023
84911,G8,61,2023
84911,G9,69,2023
84911,G10,60,2023
84911,JHS,0,2023
84910,G7,41,2023
84910,G8,67,2023
84910,G9,67,2023
84910,G10,82,2023
84910,JHS,0,2023
84912,G7,22,2023
84912,G8,16,2023
84912,G9,20,2023
84912,G10,26,2023
84912,JHS,0,2023
84913,G7,22,2023
84913,G8,23,2023
84913,G9,15,2023
84913,G10,20,2023
84913,JHS,0,2023
84915,G7,7,2023
84915,G8,9,2023
84915,G9,12,2023
84915,G10,12,2023
84915,JHS,0,2023
84914,G7,9,2023
84914,G8,21,2023
84914,G9,13,2023
84914,G10,13,2023
84914,JHS,0,2023
84917,G7,23,2023
84917,G8,27,2023
84917,G9,25,2023
84917,G10,31,2023
84917,JHS,0,2023
84916,G7,27,2023
84916,G8,25,2023
84916,G9,32,2023
84916,G10,25,2023
84916,JHS,0,2023
84919,G7,14,2023
84919,G8,11,2023
84919,G9,21,2023
84919,G10,16,2023
84919,JHS,0,2023
84918,G7,17,2023
84918,G8,19,2023
84918,G9,22,2023
84918,G10,20,2023
84918,JHS,0,2023
84923,G7,24,2023
84923,G8,36,2023
84923,G9,30,2023
84923,G10,29,2023
84923,JHS,0,2023
84922,G7,27,2023
84922,G8,28,2023
84922,G9,26,2023
84922,G10,39,2023
84922,JHS,0,2023
84924,G7,11,2023
84924,G8,12,2023
84924,G9,12,2023
84924,G10,11,2023
84924,JHS,0,2023
84925,G7,12,2023
84925,G8,10,2023
84925,G9,14,2023
84925,G10,10,2023
84925,JHS,0,2023
84927,G7,19,2023
84927,G8,23,2023
84927,G9,11,2023
84927,G10,16,2023
84927,JHS,0,2023
84926,G7,19,2023
84926,G8,27,2023
84926,G9,25,2023
84926,G10,19,2023
84926,JHS,0,2023
84929,G7,28,2023
84929,G8,29,2023
84929,G9,41,2023
84929,G10,31,2023
84929,JHS,0,2023
84928,G7,37,2023
84928,G8,47,2023
84928,G9,39,2023
84928,G10,34,2023
84928,JHS,0,2023
84930,G7,39,2023
84930,G8,59,2023
84930,G9,44,2023
84930,G10,34,2023
84930,JHS,0,2023
84931,G7,46,2023
84931,G8,42,2023
84931,G9,47,2023
84931,G10,41,2023
84931,JHS,0,2023
84935,G7,41,2023
84935,G8,50,2023
84935,G9,50,2023
84935,G10,48,2023
84935,JHS,0,2023
84934,G7,35,2023
84934,G8,28,2023
84934,G9,24,2023
84934,G10,21,2023
84934,JHS,0,2023
84937,G7,14,2023
84937,G8,16,2023
84937,G9,22,2023
84937,G10,15,2023
84937,JHS,0,2023
84936,G7,15,2023
84936,G8,21,2023
84936,G9,15,2023
84936,G10,27,2023
84936,JHS,0,2023
84939,G7,17,2023
84939,G8,14,2023
84939,G9,12,2023
84939,G10,24,2023
84939,JHS,0,2023
84938,G7,31,2023
84938,G8,19,2023
84938,G9,23,2023
84938,G10,15,2023
84938,JHS,0,2023
84940,G7,36,2023
84940,G8,32,2023
84940,G9,38,2023
84940,G10,45,2023
84940,JHS,0,2023
84941,G7,33,2023
84941,G8,44,2023
84941,G9,36,2023
84941,G10,45,2023
84941,JHS,0,2023
84942,G7,22,2023
84942,G8,17,2023
84942,G9,14,2023
84942,G10,16,2023
84942,JHS,0,2023
84943,G7,20,2023
84943,G8,21,2023
84943,G9,12,2023
84943,G10,14,2023
84943,JHS,0,2023
84944,G7,17,2023
84944,G8,14,2023
84944,G9,16,2023
84944,G10,17,2023
84944,JHS,0,2023
84945,G7,17,2023
84945,G8,19,2023
84945,G9,13,2023
84945,G10,15,2023
84945,JHS,0,2023
84946,G7,30,2023
84946,G8,20,2023
84946,G9,23,2023
84946,G10,18,2023
84946,JHS,0,2023
84947,G7,23,2023
84947,G8,19,2023
84947,G9,7,2023
84947,G10,18,2023
84947,JHS,0,2023
84949,G7,16,2023
84949,G8,15,2023
84949,G9,19,2023
84949,G10,12,2023
84949,JHS,0,2023
84948,G7,19,2023
84948,G8,15,2023
84948,G9,18,2023
84948,G10,15,2023
84948,JHS,0,2023
84951,G7,66,2023
84951,G8,59,2023
84951,G9,71,2023
84951,G10,48,2023
84951,JHS,0,2023
84950,G7,54,2023
84950,G8,58,2023
84950,G9,48,2023
84950,G10,71,2023
84950,JHS,0,2023
84953,G7,152,2023
84953,G8,196,2023
84953,G9,176,2023
84953,G10,263,2023
84953,JHS,0,2023
84952,G7,223,2023
84952,G8,210,2023
84952,G9,221,2023
84952,G10,232,2023
84952,JHS,0,2023
84954,G7,20,2023
84954,G8,23,2023
84954,G9,26,2023
84954,G10,27,2023
84954,JHS,0,2023
84955,G7,25,2023
84955,G8,25,2023
84955,G9,23,2023
84955,G10,22,2023
84955,JHS,0,2023
84956,G7,20,2023
84956,G8,17,2023
84956,G9,23,2023
84956,G10,26,2023
84956,JHS,0,2023
84957,G7,16,2023
84957,G8,26,2023
84957,G9,18,2023
84957,G10,14,2023
84957,JHS,0,2023
84958,G7,24,2023
84958,G8,21,2023
84958,G9,23,2023
84958,G10,35,2023
84958,JHS,0,2023
84959,G7,22,2023
84959,G8,30,2023
84959,G9,36,2023
84959,G10,61,2023
84959,JHS,0,2023
84961,G7,60,2023
84961,G8,61,2023
84961,G9,68,2023
84961,G10,78,2023
84961,JHS,0,2023
84960,G7,63,2023
84960,G8,62,2023
84960,G9,59,2023
84960,G10,59,2023
84960,JHS,0,2023
84963,G7,63,2023
84963,G8,70,2023
84963,G9,75,2023
84963,G10,80,2023
84963,JHS,0,2023
84962,G7,82,2023
84962,G8,92,2023
84962,G9,101,2023
84962,G10,84,2023
84962,JHS,0,2023
84965,G7,61,2023
84965,G8,66,2023
84965,G9,78,2023
84965,G10,95,2023
84965,JHS,0,2023
84964,G7,69,2023
84964,G8,86,2023
84964,G9,110,2023
84964,G10,103,2023
84964,JHS,0,2023
84966,G7,46,2023
84966,G8,46,2023
84966,G9,48,2023
84966,G10,45,2023
84966,JHS,0,2023
84967,G7,31,2023
84967,G8,35,2023
84967,G9,24,2023
84967,G10,29,2023
84967,JHS,0,2023
84968,G7,77,2023
84968,G8,111,2023
84968,G9,107,2023
84968,G10,69,2023
84968,JHS,0,2023
84969,G7,82,2023
84969,G8,96,2023
84969,G9,122,2023
84969,G10,64,2023
84969,JHS,0,2023
84970,G7,28,2023
84970,G8,25,2023
84970,G9,27,2023
84970,G10,21,2023
84970,JHS,0,2023
84971,G7,28,2023
84971,G8,24,2023
84971,G9,24,2023
84971,G10,31,2023
84971,JHS,0,2023
84972,G7,64,2023
84972,G8,82,2023
84972,G9,81,2023
84972,G10,98,2023
84972,JHS,0,2023
84973,G7,59,2023
84973,G8,59,2023
84973,G9,72,2023
84973,G10,55,2023
84973,JHS,0,2023
84977,G7,101,2023
84977,G8,139,2023
84977,G9,142,2023
84977,G10,154,2023
84977,JHS,0,2023
84976,G7,122,2023
84976,G8,147,2023
84976,G9,151,2023
84976,G10,149,2023
84976,JHS,0,2023
84978,G7,158,2023
84978,G8,196,2023
84978,G9,233,2023
84978,G10,222,2023
84978,JHS,0,2023
84979,G7,190,2023
84979,G8,232,2023
84979,G9,241,2023
84979,G10,228,2023
84979,JHS,0,2023
84980,G7,154,2023
84980,G8,181,2023
84980,G9,181,2023
84980,G10,193,2023
84980,JHS,0,2023
84981,G7,155,2023
84981,G8,181,2023
84981,G9,165,2023
84981,G10,194,2023
84981,JHS,0,2023
84982,G7,7,2023
84982,G8,10,2023
84982,G9,12,2023
84982,G10,8,2023
84982,JHS,0,2023
84983,G7,4,2023
84983,G8,7,2023
84983,G9,5,2023
84983,G10,11,2023
84983,JHS,0,2023
84986,G7,18,2023
84986,G8,20,2023
84986,G9,22,2023
84986,G10,20,2023
84986,JHS,0,2023
84987,G7,18,2023
84987,G8,18,2023
84987,G9,22,2023
84987,G10,33,2023
84987,JHS,0,2023
84988,G7,132,2023
84988,G8,167,2023
84988,G9,206,2023
84988,G10,171,2023
84988,JHS,0,2023
84989,G7,155,2023
84989,G8,166,2023
84989,G9,236,2023
84989,G10,208,2023
84989,JHS,0,2023
84990,G7,125,2023
84990,G8,145,2023
84990,G9,132,2023
84990,G10,131,2023
84990,JHS,0,2023
84991,G7,152,2023
84991,G8,142,2023
84991,G9,144,2023
84991,G10,137,2023
84991,JHS,0,2023
84992,G7,82,2023
84992,G8,101,2023
84992,G9,91,2023
84992,G10,93,2023
84992,JHS,0,2023
84993,G7,84,2023
84993,G8,108,2023
84993,G9,96,2023
84993,G10,107,2023
84993,JHS,0,2023
84995,G7,1,2023
84995,G8,49,2023
84995,G9,39,2023
84995,G10,0,2023
84995,JHS,0,2023
84994,G7,0,2023
84994,G8,30,2023
84994,G9,27,2023
84994,G10,0,2023
84994,JHS,0,2023
84998,G7,28,2023
84998,G8,27,2023
84998,G9,20,2023
84998,G10,20,2023
84998,JHS,0,2023
84999,G7,35,2023
84999,G8,28,2023
84999,G9,29,2023
84999,G10,33,2023
84999,JHS,0,2023
85001,G7,16,2023
85001,G8,20,2023
85001,G9,21,2023
85001,G10,36,2023
85001,JHS,0,2023
85000,G7,24,2023
85000,G8,30,2023
85000,G9,26,2023
85000,G10,31,2023
85000,JHS,0,2023
85002,G7,4,2023
85002,G8,10,2023
85002,G9,9,2023
85002,G10,4,2023
85002,JHS,0,2023
85003,G7,11,2023
85003,G8,16,2023
85003,G9,12,2023
85003,G10,12,2023
85003,JHS,0,2023
85004,G7,17,2023
85004,G8,19,2023
85004,G9,20,2023
85004,G10,17,2023
85004,JHS,0,2023
85005,G7,13,2023
85005,G8,20,2023
85005,G9,16,2023
85005,G10,25,2023
85005,JHS,0,2023
85007,G7,54,2023
85007,G8,53,2023
85007,G9,62,2023
85007,G10,85,2023
85007,JHS,0,2023
85006,G7,66,2023
85006,G8,72,2023
85006,G9,70,2023
85006,G10,53,2023
85006,JHS,0,2023
85009,G7,20,2023
85009,G8,19,2023
85009,G9,20,2023
85009,G10,22,2023
85009,JHS,0,2023
85008,G7,15,2023
85008,G8,25,2023
85008,G9,24,2023
85008,G10,26,2023
85008,JHS,0,2023
85011,G7,16,2023
85011,G8,23,2023
85011,G9,15,2023
85011,G10,10,2023
85011,JHS,0,2023
85010,G7,25,2023
85010,G8,16,2023
85010,G9,13,2023
85010,G10,19,2023
85010,JHS,0,2023
85012,G7,25,2023
85012,G8,30,2023
85012,G9,32,2023
85012,G10,23,2023
85012,JHS,0,2023
85013,G7,22,2023
85013,G8,33,2023
85013,G9,22,2023
85013,G10,25,2023
85013,JHS,0,2023
85015,G7,15,2023
85015,G8,12,2023
85015,G9,11,2023
85015,G10,14,2023
85015,JHS,0,2023
85014,G7,17,2023
85014,G8,11,2023
85014,G9,10,2023
85014,G10,6,2023
85014,JHS,0,2023
85017,G7,6,2023
85017,G8,11,2023
85017,G9,11,2023
85017,G10,8,2023
85017,JHS,0,2023
85016,G7,11,2023
85016,G8,8,2023
85016,G9,3,2023
85016,G10,8,2023
85016,JHS,0,2023
85018,G7,24,2023
85018,G8,23,2023
85018,G9,25,2023
85018,G10,27,2023
85018,JHS,0,2023
85019,G7,21,2023
85019,G8,22,2023
85019,G9,16,2023
85019,G10,17,2023
85019,JHS,0,2023
85023,G7,12,2023
85023,G8,26,2023
85023,G9,23,2023
85023,G10,23,2023
85023,JHS,0,2023
85022,G7,22,2023
85022,G8,26,2023
85022,G9,30,2023
85022,G10,18,2023
85022,JHS,0,2023
85025,G7,24,2023
85025,G8,26,2023
85025,G9,20,2023
85025,G10,18,2023
85025,JHS,0,2023
85024,G7,28,2023
85024,G8,23,2023
85024,G9,18,2023
85024,G10,20,2023
85024,JHS,0,2023
85027,G7,11,2023
85027,G8,8,2023
85027,G9,14,2023
85027,G10,4,2023
85027,JHS,0,2023
85026,G7,16,2023
85026,G8,10,2023
85026,G9,15,2023
85026,G10,8,2023
85026,JHS,0,2023
85029,G7,11,2023
85029,G8,10,2023
85029,G9,14,2023
85029,G10,11,2023
85029,JHS,0,2023
85028,G7,11,2023
85028,G8,9,2023
85028,G9,16,2023
85028,G10,14,2023
85028,JHS,0,2023
85031,G7,34,2023
85031,G8,26,2023
85031,G9,35,2023
85031,G10,34,2023
85031,JHS,0,2023
85030,G7,30,2023
85030,G8,37,2023
85030,G9,34,2023
85030,G10,33,2023
85030,JHS,0,2023
85032,G7,10,2023
85032,G8,14,2023
85032,G9,10,2023
85032,G10,9,2023
85032,JHS,0,2023
85033,G7,9,2023
85033,G8,14,2023
85033,G9,13,2023
