region_id,region,division,district,province
2660,Region XII,Sultan Kudarat,Isulan East,SULTAN KUDARAT
2661,Region XII,Sultan Kudarat,Isulan South,SULTAN KUDARAT
2662,Region XII,Sultan Kudarat,Isulan West,SULTAN KUDARAT
2663,Region XII,Sultan Kudarat,Kalamansig I,SULTAN KUDARAT
2664,Region XII,Sultan Kudarat,Kalamansig II,SULTAN KUDARAT
2665,Region XII,Sultan Kudarat,Kulaman I (Sen. N. Aquino),SULTAN KUDARAT
2666,Region XII,Sultan Kudarat,Kulaman II,SULTAN KUDARAT
2667,Region XII,Sultan Kudarat,Lambayong I,SULTAN KUDARAT
2668,Region XII,Sultan Kudarat,Lambayong II,SULTAN KUDARAT
2669,Region XII,Sultan Kudarat,Lambayong III,SULTAN KUDARAT
2670,Region XII,Sultan Kudarat,Lebak Central,SULTAN KUDARAT
2671,Region XII,Sultan Kudarat,Lebak East,SULTAN KUDARAT
2672,Region XII,Sultan Kudarat,Lebak West,SULTAN KUDARAT
2673,Region XII,Sultan Kudarat,Lutayan I,SULTAN KUDARAT
2674,Region XII,Sultan Kudarat,Lutayan II,SULTAN KUDARAT
2675,Region XII,Sultan Kudarat,Palimbang I,SULTAN KUDARAT
2676,Region XII,Sultan Kudarat,Palimbang II,SULTAN KUDARAT
2677,Region XII,Sultan Kudarat,Pres. Quirino North,SULTAN KUDARAT
2678,Region XII,Sultan Kudarat,Pres. Quirino South,SULTAN KUDARAT
2679,Region XII,Tacurong City,Tacurong Central,SULTAN KUDARAT
2680,Region XII,Tacurong City,Tacurong East,SULTAN KUDARAT
2681,Region XII,Tacurong City,Tacurong North,SULTAN KUDARAT
2682,Region XII,Tacurong City,Tacurong South,SULTAN KUDARAT
2683,Region XII,Tacurong City,Tacurong West,SULTAN KUDARAT
